speaker,condition,split,source_file,fragment_id,position_index,vad_region_index,start_sample,end_sample,start_time,end_time,duration,true_length,padded_length,padding_ratio,raw_file,tensor_file,total_fragments,relative_position,magnitude_shape,phase_shape,phase_sin_shape,phase_cos_shape,if_shape,modgd_shape,logmel_shape,mr_mag_256_shape,mr_phase_256_shape,mr_mag_512_shape,mr_phase_512_shape,mr_mag_1024_shape,mr_phase_1024_shape,available_features,sample_rate
s2,clean,train,s2_clean_08.wav,5,5,0,22144,24576,1.384,1.536,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\padded\fragment_005.npy,10,0.5555555555555556,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,val,s2_clean_08.wav,6,6,0,24576,26240,1.536,1.64,0.104,1664,6336,0.7373737373737373,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\padded\fragment_006.npy,10,0.6666666666666666,"[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[80, 27]","[129, 53]","[129, 53]","[257, 27]","[257, 27]","[513, 14]","[513, 14]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_08.wav,7,7,0,26240,31488,1.64,1.968,0.328,5248,6336,0.1717171717171717,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\padded\fragment_007.npy,10,0.7777777777777778,"[513, 83]","[513, 83]","[513, 83]","[513, 83]","[513, 83]","[513, 83]","[80, 83]","[129, 165]","[129, 165]","[257, 83]","[257, 83]","[513, 42]","[513, 42]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_08.wav,8,8,0,31488,35200,1.968,2.2,0.232,3712,6336,0.4141414141414141,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\padded\fragment_008.npy,10,0.8888888888888888,"[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[513, 59]","[80, 59]","[129, 117]","[129, 117]","[257, 59]","[257, 59]","[513, 30]","[513, 30]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,clean,train,s2_clean_08.wav,9,9,0,35200,39595,2.2,2.4746875,0.2746875,4395,6336,0.306344696969697,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_clean_08\padded\fragment_009.npy,10,1.0,"[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[513, 69]","[80, 69]","[129, 138]","[129, 138]","[257, 69]","[257, 69]","[513, 35]","[513, 35]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,0,0,0,2560,6144,0.16,0.384,0.224,3584,6336,0.4343434343434343,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_000.npy,14,0.0,"[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[513, 57]","[80, 57]","[129, 113]","[129, 113]","[257, 57]","[257, 57]","[513, 29]","[513, 29]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,1,1,0,6144,9216,0.384,0.576,0.192,3072,6336,0.5151515151515151,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_001.npy,14,0.0769230769230769,"[513, 49]","[513, 49]","[513, 49]","[513, 49]","[513, 49]","[513, 49]","[80, 49]","[129, 97]","[129, 97]","[257, 49]","[257, 49]","[513, 25]","[513, 25]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,2,2,0,9216,11136,0.576,0.696,0.12,1920,6336,0.696969696969697,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_002.npy,14,0.1538461538461538,"[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[80, 31]","[129, 61]","[129, 61]","[257, 31]","[257, 31]","[513, 16]","[513, 16]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,3,3,0,11136,13312,0.696,0.832,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_003.npy,14,0.2307692307692307,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,4,4,0,13312,15744,0.832,0.984,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_004.npy,14,0.3076923076923077,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,5,5,0,15744,17792,0.984,1.112,0.128,2048,6336,0.6767676767676767,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_005.npy,14,0.3846153846153846,"[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[513, 33]","[80, 33]","[129, 65]","[129, 65]","[257, 33]","[257, 33]","[513, 17]","[513, 17]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,6,6,0,17792,20480,1.112,1.28,0.168,2688,6336,0.5757575757575757,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_006.npy,14,0.4615384615384615,"[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[80, 43]","[129, 85]","[129, 85]","[257, 43]","[257, 43]","[513, 22]","[513, 22]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,7,7,0,20480,23168,1.28,1.448,0.168,2688,6336,0.5757575757575757,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_007.npy,14,0.5384615384615384,"[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[80, 43]","[129, 85]","[129, 85]","[257, 43]","[257, 43]","[513, 22]","[513, 22]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,8,8,0,23168,29056,1.448,1.816,0.368,5888,6336,0.0707070707070707,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_008.npy,14,0.6153846153846154,"[513, 93]","[513, 93]","[513, 93]","[513, 93]","[513, 93]","[513, 93]","[80, 93]","[129, 185]","[129, 185]","[257, 93]","[257, 93]","[513, 47]","[513, 47]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_01.wav,9,9,0,29056,31232,1.816,1.952,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_009.npy,14,0.6923076923076923,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,10,10,0,31232,33408,1.952,2.088,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_010.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_010.npy,14,0.7692307692307693,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_01.wav,11,11,0,33408,34944,2.088,2.184,0.096,1536,6336,0.7575757575757576,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_011.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_011.npy,14,0.8461538461538461,"[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[513, 25]","[80, 25]","[129, 49]","[129, 49]","[257, 25]","[257, 25]","[513, 13]","[513, 13]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_01.wav,12,12,0,34944,38912,2.184,2.432,0.248,3968,6336,0.3737373737373737,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_012.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_012.npy,14,0.9230769230769232,"[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[513, 63]","[80, 63]","[129, 125]","[129, 125]","[257, 63]","[257, 63]","[513, 32]","[513, 32]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_01.wav,13,13,0,38912,43485,2.432,2.7178125,0.2858125,4573,6336,0.2782512626262626,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\raw\fragment_013.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_01\padded\fragment_013.npy,14,1.0,"[513, 72]","[513, 72]","[513, 72]","[513, 72]","[513, 72]","[513, 72]","[80, 72]","[129, 143]","[129, 143]","[257, 72]","[257, 72]","[513, 36]","[513, 36]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_02.wav,0,0,0,3328,6016,0.208,0.376,0.168,2688,6336,0.5757575757575757,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_000.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_000.npy,15,0.0,"[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[80, 43]","[129, 85]","[129, 85]","[257, 43]","[257, 43]","[513, 22]","[513, 22]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,1,1,0,6016,8448,0.376,0.528,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_001.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_001.npy,15,0.0714285714285714,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,2,2,0,8448,10368,0.528,0.648,0.12,1920,6336,0.696969696969697,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_002.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_002.npy,15,0.1428571428571428,"[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[513, 31]","[80, 31]","[129, 61]","[129, 61]","[257, 31]","[257, 31]","[513, 16]","[513, 16]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,3,3,0,10368,12672,0.648,0.792,0.144,2304,6336,0.6363636363636364,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_003.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_003.npy,15,0.2142857142857142,"[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[80, 37]","[129, 73]","[129, 73]","[257, 37]","[257, 37]","[513, 19]","[513, 19]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,4,4,0,12672,14976,0.792,0.936,0.144,2304,6336,0.6363636363636364,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_004.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_004.npy,15,0.2857142857142857,"[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[513, 37]","[80, 37]","[129, 73]","[129, 73]","[257, 37]","[257, 37]","[513, 19]","[513, 19]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,5,5,0,14976,16768,0.936,1.048,0.112,1792,6336,0.7171717171717171,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_005.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_005.npy,15,0.3571428571428571,"[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[513, 29]","[80, 29]","[129, 57]","[129, 57]","[257, 29]","[257, 29]","[513, 15]","[513, 15]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_02.wav,6,6,0,16768,18432,1.048,1.152,0.104,1664,6336,0.7373737373737373,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_006.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_006.npy,15,0.4285714285714285,"[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[513, 27]","[80, 27]","[129, 53]","[129, 53]","[257, 27]","[257, 27]","[513, 14]","[513, 14]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,7,7,0,18432,21248,1.152,1.328,0.176,2816,6336,0.5555555555555556,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_007.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_007.npy,15,0.5,"[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[513, 45]","[80, 45]","[129, 89]","[129, 89]","[257, 45]","[257, 45]","[513, 23]","[513, 23]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,8,8,0,21248,25728,1.328,1.608,0.28,4480,6336,0.2929292929292929,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_008.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_008.npy,15,0.5714285714285714,"[513, 71]","[513, 71]","[513, 71]","[513, 71]","[513, 71]","[513, 71]","[80, 71]","[129, 141]","[129, 141]","[257, 71]","[257, 71]","[513, 36]","[513, 36]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,9,9,0,25728,28416,1.608,1.776,0.168,2688,6336,0.5757575757575757,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_009.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_009.npy,15,0.6428571428571429,"[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[513, 43]","[80, 43]","[129, 85]","[129, 85]","[257, 43]","[257, 43]","[513, 22]","[513, 22]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,10,10,0,28416,32256,1.776,2.016,0.24,3840,6336,0.3939393939393939,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_010.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_010.npy,15,0.7142857142857143,"[513, 61]","[513, 61]","[513, 61]","[513, 61]","[513, 61]","[513, 61]","[80, 61]","[129, 121]","[129, 121]","[257, 61]","[257, 61]","[513, 31]","[513, 31]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,11,11,0,32256,36864,2.016,2.304,0.288,4608,6336,0.2727272727272727,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_011.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_011.npy,15,0.7857142857142857,"[513, 73]","[513, 73]","[513, 73]","[513, 73]","[513, 73]","[513, 73]","[80, 73]","[129, 145]","[129, 145]","[257, 73]","[257, 73]","[513, 37]","[513, 37]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,val,s2_noisy_02.wav,12,12,0,36864,39296,2.304,2.456,0.152,2432,6336,0.6161616161616161,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_012.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_012.npy,15,0.8571428571428571,"[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[513, 39]","[80, 39]","[129, 77]","[129, 77]","[257, 39]","[257, 39]","[513, 20]","[513, 20]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,13,13,0,39296,41472,2.456,2.592,0.136,2176,6336,0.6565656565656566,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_013.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_013.npy,15,0.9285714285714286,"[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[513, 35]","[80, 35]","[129, 69]","[129, 69]","[257, 35]","[257, 35]","[513, 18]","[513, 18]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
s2,noisy,train,s2_noisy_02.wav,14,14,0,41472,47325,2.592,2.9578125,0.3658125,5853,6336,0.0762310606060605,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\raw\fragment_014.wav,d:\IITG\Projects\audio_factor_disentanglement_v2\data\fragments\speaker_2\s2_noisy_02\padded\fragment_014.npy,15,1.0,"[513, 92]","[513, 92]","[513, 92]","[513, 92]","[513, 92]","[513, 92]","[80, 92]","[129, 183]","[129, 183]","[257, 92]","[257, 92]","[513, 46]","[513, 46]","['if', 'logmel', 'magnitude', 'modgd', 'mr_mag_1024', 'mr_mag_256', 'mr_mag_512', 'mr_phase_1024', 'mr_phase_256', 'mr_phase_512', 'phase', 'phase_cos', 'phase_sin']",16000
